train144	港 澳 地 区 通 行 证 他 人 好 不 容 易 领 取 的 话 需 要 哪 些 证 件 呢 上 班 时 间 实 在 走 不 开 谢 谢	5
train145	江 口 镇 的 好 友 就 可 以 找 人 带 你 不	5
train146	代 领 均 须 怎 么 试 办	5
train147	帮 忙 他 人 给 与 可 以 吗	5
train148	你 好 我 想 请 问 刚 才 非 本 人 领 取 护 照 和 澳 门 地 区 通 行 证	5
train149	代 办 的 护 照 和 港 澳 通 行 证 请 家 人 代 领 需 要 携 带 什 么	5
train150	请 问 护 照 港 澳 身 份 证 明 及 往 来 台 湾 身 份 证 明 由 家 人 代 领 需 要 哪 些 工 艺	5
train151	我 老 婆 在 网 上 申 请 的 港 澳 通 行 证 二 次 签 注 我 能 代 替 她 去 到 场 拿 证 吗 能 够 代 什 么 签 注	5
train152	港 澳 通 行 证 可 以 代 领 吗 只 有 通 行 证 照 片 和 回 执 单 照 片	5
train153	请 问 领 身 份 证 明 和 港 澳 通 行 证 时 可 否 不 用 本 人 来 领 驻 外 人 都 需 要 什 么 证 件	5
train160	你 好 我 之 前 在 天 府 广 场 出 入 境 办 证 大 厅 办 理 了 港 澳 身 份 证 件 现 在 若 有 可 缴 交 但 是 人 不 在 成 都 请 问 前 提 可 以 让 人 继 子 如 果 可 以 的 话 需 要 什 么 材 料 呢 感 谢	5
train161	s 的 话 要 哪 些 文 件 资 料	5
train162	找 爷 爷 代 领	5
train163	港 澳 身 份 证 明 能 只 能 请 人 代 领	5
train164	港 澳 通 行 证 代 办 再 次 签 注 后 不 对 让 其 他 人 代 拿	5
train165	上 个 月 在 成 都 出 入 境 外 围 办 理 港 澳 通 行 证 直 到 现 在 让 人 带 领 除 了 给 他 回 执 单 还 需 要 其 他 证 明 吗	5
train166	是 不 是 可 以 让 他 人 代 领 全 力 以 赴 的 护 照 和 港 澳 通 行 证 或 者 代 领 要 带 什 么 手 续	5
train167	证 办 好 以 后 可 以 找 人 代 领 不	5
train168	以 前 好 之 前 可 以 找 人 带 你 们	5
train169	可 以 去 香 港 几 次	6
train170	可 以 无 所 谓 t r	6
train171	可 以 去 好 多 次	6
train172	然 后 重 新 何 谓 可 以 在 香 港 地 区 呆 多 久	6
train173	我 港 澳 出 入 境 的 通 行 证 时 限 为 2 0 1 7 6 9 2 0 1 8 6 8 那 我 2 0 1 8 年 6 同 年 8 号 到 香 港 玩 留 几 天 再 走 这 样 行 不 行 呀	6
train174	港 澳 台 居 民 身 份 证 可 以 在 香 港 呆 多 久	6
train175	可 以 在 新 加 坡 耍 多 久	6
train176	你 好 请 问 一 下 澳 港 通 行 证 首 次 申 请 后 的 第 一 年 是 不 是 不 用 办 理 居 留 权 可 以 往 来 香 港 两 次	6
train177	澳 港 才 可 可 以 在 香 港 的 多 久	6
train178	请 问 港 澳 证 件 怎 么 查 看 牵 着 间 隔 时 间	6
train179	恩 好 身 份 证 件 可 以 在 港 台 的 多 久	6
train180	通 行 证 和 港 澳 通 行 证 的 有 效 期 分 别 是 多 少 呢	6
train181	可 以 去 港 台 几 次	6
train182	高 不 须 用 可 以 在 新 加 坡 待 多 久 啊	6
train183	香 港 可 以 去 几 次	6
train184	逗 留 整 整 有 管 制 么	6
train185	请 问 兼 办 港 澳 身 份 证 件 可 以 兼 办 多 次 吗	6
train186	行 程 是 国 内 外 香 港 澳 门 内 地 请 问 必 须 几 次 港 澳 签 注	6
train193	也 可 以 在 澳 门 玩 多 久	6
train194	港 澳 通 行 证 可 以 在 香 港 特 别 行 政 区 政 府 待 多 久	6
train195	港 澳 台 通 关 L 签 和 G 签 都 可 以 一 周 内 2 次 往 返 香 港 吗	6
train196	你 好 w 开 头 的 港 澳 身 份 证 一 年 内 能 去 几 次 澳 门 中 间 再 去 澳 门 是 非 短 时 间 间 隔 的 要 求 对 不 起	6
train197	请 问 澳 门 政 府 两 次 签 注 需 要 间 隔 多 久 在 异 地 是 否 也 可 以 进 行 第 二 次 签 注	6
train198	脱 口 而 出 一 下 我 从 港 澳 到 香 港 往 返 期 间 如 果 要 去 葡 国 一 次 的 话 香 港 签 注 兼 办 一 次 往 返 就 可 以 了 吗 我 在 港 澳 共 有 相 隔 5 天	6
train199	结 算 可 以 收 款 吗	7
train200	支 持 微 信 收 取 不	7
train201	微 信 可 以 付 给 吗	7
train202	可 以 阿 里 巴 巴 集 团 付 款 吗	7
train203	资 金 投 入 支 持 微 信 支 付 宝	7
train204	能 A P P 支 付 宝 支 付 吗	7
train205	淘 宝 偿 还 债 务 得 行 不	7
train206	可 以 微 信 付 款 吗	7
train207	办 港 澳 才 可 费 用 可 以 现 金 支 付 或 者 天 涯 社 区 支 付 吗	7
train208	大 力 支 持 微 信 偿 付 吗	7
train209	可 以 Q Q 付 给 吗	7
train210	你 微 信 付 款 不	7
train211	全 力 支 持 声 望 付 款 过	7
train212	可 以 支 付 宝 付 款 吗	7
train213	支 付 支 付 宝 付 款 啵	7
train214	支 持 支 付 宝	7
train215	讨 价 还 价 得 行 吗	7
train216	就 是 不 赞 同 威 信 付 款	7
train223	不 会 钱 怎 么 办	7
train224	支 付 宝 可 以 付 款 吗	7
train225	非 用 现 金 均 需 不 作 么	7
train226	你 们 这 可 以 支 付 宝 付 款 吗	7
train227	无 非 用 买 入 啊	7
train228	现 钱 支 付 也 是 可 以 的 吧 毕 竟 上 交 额 度 是 不 作 为 的 鹅 l t a h r e f n 昆 明 武 警 出 入 境 g t 昆 明 武 警 出 入 境 l t a g t	7
train229	多 谢	8
train230	非 常 感 谢	8
train231	没 有 了 昨 天	8
train232	无 法 了 对 不 起	8
train233	哦 好 的 好 的	8
train234	怎 么 投 效 啊 我 是 真 的 觉 得 你 们 很 好 啊	8
train235	好 的 没 有 了	8
train236	好 的	8
train237	想 见	8
train238	好 的 吧	8
train239	啊	8
train240	不 会 了	8
train245	嗯 明 白	8
train246	好 的 好 的 好 的	8
train247	知 道	8
train248	今 天 去 日 冬 日 广 场 分 理 处 提 出 申 请 港 澳 身 份 证 太 便 捷 高 效 啦 为 我 大 重 庆 的 离 境 管 理 点 赞	8
train249	不 并 不 知 道	8
train250	不 明 确	8
train251	不 是 实 在 太 明 白	8
train252	还 是 需 回 复 和 所 在 地 自 己 倾 注 谢 谢	8
train253	办 港 澳 身 份 证 的 回 执 单 和 发 票 遗 失 如 何 去 出 入 境 出 口 处 领 取 证 卡 需 要 提 供 哪 些 手 续	9
train254	能 不 会 邮 寄 过 来	9
train255	给 位 址 寄 过 来 可 以 吗	9
train256	明 信 片 可 以 吗	9
train257	领 证 必 须 带 哪 些 样 子	9
train258	取 身 份 证 明 可 以 不 带 个 人 资 料 吗	9
train259	孩 童 没 有 个 人 资 料 办 理 港 澳 通 行 证 与 签 证 的 回 执 现 已 丢 失 怎 样 能 领 取 多 谢	9
train260	你 好 在 贵 阳 成 华 区 公 安 部 门 入 境 大 厅 办 理 的 签 证 和 港 澳 通 行 证 的 回 执 单 掉 了 怎 么 办	9
train261	领 取 护 照 和 港 澳 通 关 以 及 台 湾 人 证 的 单 子 丢 失 了 怎 么 办	9
train262	您 好 我 办 理 再 多 港 澳 通 关 把 凭 证 弄 丢 了 本 来 以 为 是 选 的 寄 送 服 务 于 现 在 发 现 不 是 人 未 在 绵 阳 我 现 在 怎 么 拿 到 证 件 呢	9
train263	你 好 我 办 理 了 港 澳 签 证 现 在 遗 失 了 回 执 单 请 问 怎 么 引 签 证 呢 谢 谢	9
train264	s 请 问 我 去 年 九 月 办 的 港 澳 通 关 现 在 找 不 到 那 些 单 子 了 可 以 必 要 凭 身 份 证 引 吗 谢 谢	9
train265	代 办 港 澳 身 份 证 是 我 可 选 择 了 邮 寄 但 我 今 日 又 想 自 己 去 拿 可 以 吗	9
train266	办 理 港 澳 和 台 湾 行 经 的 回 执 单 掉 了 凭 身 份 证 可 以 取 吗	9
train267	我 于 6 年 末 1 日 在 成 都 市 峨 眉 山 市 出 入 境 管 理 机 构 总 队 办 理 了 护 照 及 港 澳 台 通 行 证 现 在 由 于 在 外 地 工 作 同 时 也 过 了 在 网 上 邮 寄 的 时 间 了 请 问 怎 么 才 能 缴 这 几 个 证 件	9
train273	请 问 请 问 回 执 单 看 看 不 知 去 向 了 怎 么 办	9
train274	我 办 理 了 我 和 我 老 公 以 及 儿 子 2 岁 的 港 澳 通 行 证 进 度 查 看 了 可 以 领 取 证 件 问 道 去 领 取 证 件 的 时 候 只 需 要 带 到 执 还 是 回 执 和 证 明 文 件 都 要 带	9
train275	您 好 我 的 中 港 通 行 证 证 件 出 来 了 但 是 我 的 回 执 单 丢 弃 了 请 问 要 怎 么 样 才 能 拿 到 我 的 通 行 证 呢	9
train276	你 好 我 的 回 执 单 拿 出 了 可 以 拿 身 份 证 明 去 拿 吗	9
train277	办 中 港 通 行 证 的 回 执 单 掉 了 可 以 用 身 份 证 来 领 取 吗	9
train278	我 办 理 身 分 证 和 港 澳 居 民 身 份 证 的 回 执 单 发 生 意 外 丢 了 但 H K 票 据 还 在 请 问 怎 么 办	9
train279	请 问 可 以 拿 本 人 的 身 份 证 复 印 件 吗 因 为 自 己 那 几 天 本 人 不 在 贵 阳	9
train280	嗯 嗯 嗯	10
train281	已 满 了	10
train282	就 是 的 关 系 凭 证	10
train283	是 搞 上 班 时 间 如 何 接 付 款	10
train284	周 末 总 计 一 下 是 不 会 三 代 嘞 吧	10
train285	市 局 那 里 停 了 吗	10
train286	无 需 携 带 港 澳 通 关 吗	10
train287	我 去 再 来 怎 么 办	10
train288	我 去 看 天 怎 么 办	10
train289	哎 我 去 酒 店	10
train290	你 看 你 怎 么 办	10
train291	喂 只 需 身 份 证 明 或 子	10
train292	一 满 十 六 岁	10
train293	更 加 坚 固 狗 重 新 便	10
train294	办 护 照 只 能 多 少 钱 啊	10
train295	啊 在 后 并 不 需 要 多 少 钱	10
train296	不 能 的 路 似 的	10
train297	那 你 并 不 需 要 多 少 钱 您	10
train298	重 庆 市 内 出 了 顺 城 大 街 还 有 哪 里 可 以 办 护 照 我 的 位 置 在 机 场 周 围 还 有 照 片 不 对 直 接 适 用 之 前 港 澳 通 行 证 的 照 片	10
train299	请 问 万 县 办 护 照 在 哪 里 办 需 要 带 什 么 证 件 试 办 大 约 需 要 多 少 钱	10
train300	赶 紧 干 就 是 和 你 这 个 呢	10
train301	中 港 通 行 证 续 签 一 段 时 间	10
train302	成 都 新 能 源 户 籍 1 5 年 6 月 办 理 港 澳 通 行 证 一 直 未 使 用 本 年 度 1 2 月 底 匆 忙 去 香 港 通 行 证 需 要 二 次 签 注 吗	10
train303	非 成 都 户 籍 办 理 港 澳 通 行 证 的 签 证 类 型 是 l 签 不 是 g 签 吗	10
train304	傻 我 网 上 预 约 的 是 到 成 都 市 出 入 境 接 见 中 心 办 理 港 澳 同 行 证 续 签 但 想 去 金 牛 区 出 入 境 接 见 门 厅 办 理 不 知 有 没 有	10
train305	您 本	10
train306	港 澳 出 入 境 5 月 1 2 日 到 期 现 在 申 领 离 任 来 的 及 不 因 为 看 信 息 说 有 效 期 必 须 成 比 例 3 个 月	10
train316	我 是 大 陆 游 客 于 1 0 月 1 4 日 从 台 北 飞 成 都 中 途 停 靠 香 港 1 1 全 程 想 去 香 港 逛 一 圈 有 高 雄 通 行 证 和 再 入 台 证 到 底 就 不 需 要 港 澳 通 行 证 了	10
train317	之 前 在 武 侯 区 出 入 境 中 心 办 理 了 签 证 和 港 澳 台 通 行 证 但 是 半 个 月 后 只 送 出 了 港 澳 台 通 行 证 可 以 缴 交 的 通 知 电 邮	10
train318	请 问 成 都 居 民 持 旅 游 澳 门 人 通 行 证 可 以 受 理 自 助 通 关 吗	10
train319	我 预 约 3 月 2 0 日 办 普 通 身 份 证 明 和 港 澳 入 境 签 证 不 知 道 有 否 事 与 愿 违 再 预 约 不 起 了	10
train320	今 天 澳 门 人 签 注 网 络 应 用 程 序 无 法 提 交 内 容 错 乱 无 法 填 报 上 传	10
train321	探 员 您 好 我 想 请 问 一 下 澳 港 通 行 证 的 受 理 号 码 怎 么 查 询 呢	10
train322	如 何 查 阅 感 谢	10
train323	喂 你 不 知 瞧	10
train324	名 字 是 多 音 字 办 理 港 澳 台 身 份 证 件 是 拼 音 A	10
train325	港 澳 通 行 证 不 太 可 能 办 了 差 不 多 一 个 月 了 到 保 安 局 回 答 真 是 是 不 太 可 能 寄 出 去 了 但 是 现 今 还 充 公 到 没 有 回 执 单 也 不 能 查 到 程 序 在 想 知 道 s 单 号 因 为 明 天 的 飞 机 谢 谢	10
train326	刚 刚 在 网 路 上 签 注 的 中 港 通 行 证 点 错 了 只 选 择 香 港 一 次 已 了 事 了 钱 能 没 法 修 订 哦 还 是 再 重 新 签 一 次	10
train327	您 好 我 想 问 下 我 如 今 刚 迁 好 课 税 落 户 成 都 了 但 我 以 前 的 港 澳 证 件 是 L 签 我 需 要 来 大 厅 重 新 办 理 证 件 吗 还 有 签 证	10
train328	最 原 先 户 籍 能 否 首 次 办 理 港 澳 地 区 通 行 证	11
train329	非 重 新 户 口 可 以 再 重 新 办 理 澳 门 签 注 审 核 吗	11
train330	呃 外 地 户 口 在 四 川 念 大 学 可 以 续 签 澳 港 通 行 证 吗	11
train331	我 是 成 都 市 在 册 可 以 在 湖 北 省 试 办 港 澳 通 行 证 和 护 照 吗	11
train332	非 成 都 户 口 成 都 转 学 大 学 生 能 否 在 成 都 办 理 中 港 通 行 证	11
train333	绵 阳 三 台 户 口 能 在 重 庆 办 理 自 助 港 澳 出 入 境 吗	11
train334	早 就 在 老 家 重 庆 办 好 了 港 澳 台 地 区 通 行 证 但 没 有 签 注 就 行 了 在 成 都 签 注	11
train335	外 地 户 口 在 成 都 工 作 有 1 年 的 存 款 可 以 办 理 中 港 通 行 证 吗	11
train336	怎 么 办 理 港 澳 证 件 的	11
train337	港 澳 身 份 证 明 到 期 能 否 在 网 上 办 理 户 口 在 高 新 区 能 否 访 客 锦 江 区 办 理	11
train338	大 都 签 发 的 港 澳 通 行 证 目 前 户 口 在 重 庆 如 何 办 理 加 签 注	11
train339	你 好 我 是 在 成 都 上 课 的 女 学 生 户 口 是 江 西 的 能 不 能 核 发 港 澳 证 件 因 为 离 家 较 远 所 以 希 望 可 以 在 成 都 核 发	11
train340	您 好 我 于 2 0 1 3 年 在 成 都 上 的 学 校 时 在 成 都 办 理 了 澳 门 地 区 身 份 证 明 现 由 于 毕 业 家 户 已 迁 回 老 家 湖 南 要 来 如 办 理 澳 门 地 区 身 份 证 明 签 订 合 同 我 我 才 可 在 成 都 还 是 家 中 办 理 呢	11
train341	爱 我 想 问 一 下 我 现 在 在 深 圳 市 办 理 港 澳 台 通 行 证 必 须 本 人 持 身 份 证 回 重 庆 办 吗	11
train342	你 好 请 问 地 市 时 才 可 以 在 成 都 申 请 办 理 港 澳 通 行 证 吗	11
train343	请 问 户 籍 所 在 地 在 内 江 可 以 在 四 川 办 理 港 澳 通 行 证 吗	11
train344	孩 子 4 岁 需 要 办 理 护 照 继 父 及 孩 子 常 住 都 是 临 沂 是 否 能 在 成 都 办 理 护 照 及 香 港 地 区 通 行 证	11
train345	你 好 我 在 昆 明 办 的 港 澳 台 身 份 证 能 在 深 圳 办 理 签 注 手 续 吗	11
train346	请 问 外 地 身 份 证 能 在 昆 明 办 理 港 澳 台 通 行 证 吗	11
train347	外 籍 户 籍 可 以 在 成 都 办 理 港 澳 通 行 证 吗	11
train348	外 地 户 口 可 以 在 成 都 异 地 办 理 护 照 以 及 港 澳 通 行 证 吗	11
train349	本 人 户 籍 所 在 地 位 四 川 省 宜 宾 市 现 在 四 川 工 作 没 有 居 住 证 只 有 个 人 资 料 和 护 照 可 否 异 地 承 办 港 澳 身 份 证 明	11
train350	省 内 异 地 户 口 已 经 办 理 港 澳 通 行 证 再 次 续 签 注 是 在 校 青 年 怎 么 办 理 呢 最 快 多 久 能 签 到 时 间 紧 迫	11
train351	你 好 我 的 户 口 在 东 莞 本 人 目 前 为 止 在 成 都 港 澳 通 行 证 过 期 且 丢 失 可 以 在 成 都 试 办 不	11
train360	你 好 我 是 宜 宾 户 籍 需 要 签 订 合 同 港 澳 通 行 证 请 问 成 都 可 以 办 理 吗 需 要 什 么 手 续 位 置 在 哪 谢 谢	11
train361	外 地 家 户 妻 到 重 庆 来 可 以 在 重 庆 办 吗	11
train362	我 的 港 澳 身 份 证 件 7 月 到 期 请 问 现 在 还 可 以 签 吗	11
train363	能 否 讨 论 区 预 约 受 理	11
train364	成 都 首 次 办 理 中 港 通 行 证 可 以 在 自 助 办 理 机 组 员 办 理 吗	11
train365	你 好 旧 通 行 证 办 过 出 入 境 换 的 新 港 澳 通 行 证 未 办 出 入 境 可 以 网 上 申 请 出 入 境 或 在 出 入 境 自 助 机 核 发 吗	11
train366	已 有 港 澳 通 行 证 身 份 证 所 在 地 是 海 南 的 但 是 有 成 都 的 暂 住 证 可 以 在 本 市 受 理 旅 游 签 注 吗	11
train367	心 事 我 是 德 阳 地 区 的 户 口 港 澳 通 行 证 是 在 德 阳 办 成 的 今 日 有 成 都 的 居 住 证 请 问 可 以 用 从 前 的 通 行 证 在 成 都 办 理 香 港 参 与 者 旅 游 区 签 注 吗	11
train368	请 问 南 充 户 口 现 在 在 成 都 办 了 港 澳 出 入 境 签 注 算 成 都 本 地 户 口 吗 可 以 办 一 个 人 游 签 注 吗	11
train369	星 期 四 为 嘛 不 能 办 理 业 务 呢	12
train370	工 作 时 间	12
train371	明 明 今 天 还 可 以 办 港 澳 台 签 注 嘛	12
train372	你 好 打 算 咨 询 一 下 国 庆 期 间 可 以 加 港 澳 个 人 旅 游 签 注 吗 需 要 签 注 飞 澳 门 明 天	12
train373	已 持 有 成 都 的 港 澳 通 行 证 办 理 首 次 签 注 可 以 周 四 吗 几 点 至 几 点 即 可 携 带 除 通 行 证 均 的 什 么 资 料	12
train374	我 户 口 是 成 都 遂 宁 的 请 问 F a c e b o o k 不 能 预 约 周 六 办 理 港 澳 通 行 证 可 以 直 接 去 排 队 办 理 吗 我 看 F a c e b o o k 有 说 你 们 周 六 但 会 事 前 延 时 服 务	12
train375	4 同 年 2 5 日 上 班 族 吗	12
train376	啥 时 候 可 以 办 理 手 续	12
train377	请 问 这 周 六 可 以 到 市 出 入 境 大 厅 办 理 港 澳 出 入 境 么	12
train378	成 都 海 关 办 证 大 厅 周 末 工 作 小 时 是 否 可 以 办 理 港 澳 通 行 证 签 证 呢	12
train379	办 证 小 时 是 周 几	12
train380	自 助 机 办 的 港 澳 通 行 证 端 午 节 可 以 领 吗	12
train381	网 上 申 请 的 港 澳 收 件 能 否 在 深 夜 和 周 日 取 呢	12
train382	直 说 星 期 日 可 以 领 证 吗	12
train383	区 县 的 交 警 在 2 月 7 号 前 都 经 常 上 班 吗	12
train389	周 末 是 双 休 么	12
train390	s 我 的 身 份 证 到 时 了 周 六 可 以 去 检 查 和 么 l t a h r e f n 成 都 公 安 出 入 境 g t 成 都 公 安 出 入 境 l t a g t	12
train391	你 们 哪 个 这 样 一 来 上 班 族 呀	12
train392	自 助 是 2 4 小 时 开 门 还 是 也 只 能 接 待 星 期	12
train393	秀 山 县 公 安 局 说 是 初 三 才 能 提 出 申 请 怎 么 回 事 啊	12
train394	请 问 出 入 境 大 厅 过 年 期 间 2 月 1 5 日 至 2 月 2 1 日 可 以 办 理 护 照 与 港 澳 身 份 证 件 及 证 件 吗	12
train395	您 好 我 是 成 都 户 口 打 算 核 发 中 港 签 注 请 问 下 本 周 四 2 月 1 0 日 市 中 心 核 发 点 能 否 核 发	12
train396	当 周 停 业 吗	12
train397	星 期 六 可 不 可 以 取 签 证	12
train398	是 是	13
train399	未 确 定	13
train400	是 是 是 是	13
train401	哦 是 的	13
train402	特 是	13
train403	t r	13
train404	对 对	13
train405	啊 对 啊	13
train406	啊 是 是	13
train407	是 是 是	13
train408	对 对 是 的	13
train409	哎 是	13
train410	哦 对 啊 是 咋 啦	13
train411	一 定 会 是 这 样 的	13
train412	喂 是 啊	13
train413	哦 对	13
train414	对 啊 老 是	13
train415	是	13
train416	对 呃 是	13
train417	啊 断 定 啊	13
train418	是 啊 刚 才	13
train426	可 以 可 以 可 以	13
train427	不 对 可 以	13
train428	哦 可 以 可 以 可 以	13
train429	好 可 以	13
train430	可 以 啊 可 以	13
train431	可 以 啊 我 以 前 的	13
train432	威 可 以	13
train433	嗯 可 以 啊	13
train434	我 已 申 请 了 港 澳 台 身 份 证 明 预 约 取 证 时 间 是 7 1 3 日 但 是 因 为 停 留 时 间 提 前 定 了 7 1 2 日 的 飞 行 中 去 广 州 却 说 可 以 申 请 加 急 吗	14
train435	都 江 堰 户 口 想 加 急 港 澳 地 区 通 行 证 最 快 几 天	14
train436	港 澳 通 行 证 现 在 在 制 证 里 面 如 何 办 理 加 急 本 地 户 口	14
train437	港 澳 通 行 证 到 期 了 换 证 几 天 能 所 取 能 否 加 急	14
train438	代 办 港 澳 地 区 通 行 证 能 否 加 急	14
train439	请 问 办 理 护 照 和 港 澳 通 行 证 否 可 以 加 急 加 急 时 间 最 短 多 少 加 急 额 度 分 别 是 多 少	14
train440	请 问 兼 办 港 澳 通 行 证 能 加 急 吗 昨 天	14
train441	加 急 代 办 港 澳 身 份 证 及 签 注	14
train442	您 好 成 都 户 口 港 澳 身 份 证 件 逾 期 了 7 月 1 7 日 重 新 申 请 办 理 了 当 时 忘 了 询 问 明 知 时 间 后 知 道 出 明 知 时 间 来 不 及 了 请 问 还 能 重 新 申 请 加 急 吗	14
train443	不 对 港 澳 通 行 证 特 签 注 最 快 要 多 久 呢 因 为 比 较 急 能 否 加 钱 加 急 呢	14
train444	要 加 急	14
train445	您 好 我 想 问 一 下 首 次 办 理 澳 门 人 通 行 证 明 能 否 加 急	14
train446	请 问 办 港 澳 身 份 证 明 三 月 一 次 签 注 可 以 加 急 办 吗 怎 么 收 费 的	14
train447	一 一 加 急 金 融 业 务	14
train448	办 理 港 澳 通 行 证 回 执 单 写 出 的 8 同 月 3 1 日 领 取 由 于 赶 时 间 可 以 在 3 1 中 午 一 开 门 就 领 取 的 到 吗 还 是 要 上 午 呀 能 否 加 急 呢	14
train449	我 是 一 名 藏 族 参 加 了 保 险 公 司 组 织 的 港 澳 游 可 提 供 方 便 证 以 前 没 从 前 旅 游 团 那 边 马 上 要 到 达 了 要 我 赔 违 约 金 我 想 问 可 以 加 急 办 理	14
train450	请 问 首 次 办 理 港 澳 通 行 证 门 申 请 加 急 么	14
train451	我 是 6 号 去 办 理 的 新 马 通 行 证 然 后 直 到 现 在 1 8 要 去 澳 门 人 不 对 一 下 可 以 加 急 吗 跪 求	14
train458	能 否 加 急 核 发 香 港 地 区 通 行 证 及 签 注	14
train459	成 都 本 地 户 口 港 澳 通 行 证 首 次 办 理 申 请 提 交 审 批 中 到 底 能 申 请 加 急	14
train460	请 问 换 用 港 澳 身 份 证 可 以 加 急 吗	14
train461	可 以 开 加 急 吗 因 为 下 周 就 要 限 时 了	14
train462	首 次 办 理 澳 港 身 份 证 明 可 以 加 急 吗	14
train463	能 加 急 么	14
train464	4 月 6 日 新 办 澳 门 地 区 证 巳 通 知 声 请 想 办 急 件 尽 快 取 件 行 吗 一	14
train465	请 问 下 迁 入 人 才 交 流 中 心 的 集 体 户 户 口 办 理 港 澳 通 行 证 需 要 哪 些 通 行 证	15
train466	再 来 澳 门 通 行 证 快 到 期 了 需 要 换 发 要 准 备 什 么 物 料 温 江 户 口 费 用 多 少	15
train467	您 好 我 户 籍 所 在 地 在 南 充 在 泸 州 办 理 普 通 证 件 和 港 澳 通 行 证 需 要 哪 些 手 续 呢 棘 手 告 知 一 下 谢 谢	15
train468	我 是 达 州 办 的 港 澳 通 行 证 现 在 想 在 成 都 续 签 必 需 什 么 资 料 呢	15
train469	成 都 户 口 但 港 澳 通 行 证 是 青 西 宁 发 放 的 想 换 成 成 都 发 放 的 港 澳 通 行 证 都 只 能 什 么 文 件 资 料	15
train470	港 澳 通 行 证 并 不 需 要 带 的 文 件	15
train471	需 要 哪 些 材 料	15
train472	持 有 本 式 往 来 港 澳 通 行 证 但 未 持 有 有 效 入 境 的 也 可 以 申 请 换 电 子 往 来 港 澳 通 行 证 需 要 带 什 么 证 件	15
train473	在 成 都 工 作 需 要 代 办 港 澳 居 民 身 份 证 户 口 驻 地 为 广 汉 在 成 都 代 办 需 要 提 交 哪 些 资 料 在 哪 里 进 行 代 办 多 久 可 以 抢 到	15
train474	省 内 异 地 大 学 生 办 理 港 澳 身 份 证 需 准 备 什 么 资 料	15
train475	广 安 户 口 成 都 就 业 无 保 险 请 问 需 要 什 么 材 料 可 以 在 成 都 核 发 港 澳 证 件 和 港 澳 签 注	15
train476	本 人 为 绵 阳 市 户 口 s 港 澳 通 行 证 小 本 子 型 式 在 有 效 期 内 咨 询 获 准 港 澳 通 行 证 小 本 子 型 式 改 为 卡 片 式 需 要 哪 些 办 理 材 料	15
train477	您 好 我 是 阿 坝 州 的 户 籍 在 成 都 习 大 学 办 理 港 澳 通 行 证 续 签 需 要 携 带 哪 些 材 料 啊 谢 谢	15
train478	您 好 我 是 成 都 在 校 大 学 生 户 口 在 学 校 想 要 代 办 港 澳 通 行 证 到 香 港 求 学 要 来 需 要 带 什 么 证 件 去 代 办	15
train479	我 老 公 是 绵 阳 缴 税 很 难 办 理 居 住 证 但 我 是 成 都 缴 税 请 问 他 办 理 港 澳 通 行 证 需 要 上 头 哪 些 手 续	15
train485	本 人 目 前 在 广 州 无 法 归 来 户 口 临 近 成 都 办 理 澳 门 签 注 已 有 港 澳 台 通 行 证 是 否 可 以 委 托 他 人 帮 我 办 理 澳 门 签 注 如 果 可 以 请 问 并 不 需 要 哪 些 材 料	15
train486	港 澳 通 行 证 到 期 重 新 申 请 人 需 要 提 交 哪 些 资 讯	15
train487	台 籍 的 有 港 澳 通 行 证 没 有 签 证 如 果 要 办 签 证 需 要 什 么 资 料	15
train488	已 经 有 港 澳 通 行 证 问 道 办 理 港 澳 签 注 需 要 哪 些 资 料 在 哪 里 办 理 谢 谢	15
train489	港 澳 通 行 证 即 将 于 3 月 到 期 现 在 想 申 请 人 换 领 请 问 是 否 并 不 需 要 带 原 通 行 证	15
train490	西 安 本 地 户 口 试 办 港 澳 通 行 证 需 要 哪 些 资 料	15
train491	您 好 我 要 去 香 港 念 书 户 口 在 重 庆 我 已 经 在 重 庆 办 理 了 港 澳 通 行 证 但 是 高 年 级 还 未 把 签 注 寄 给 我 我 想 咨 询 一 下 应 该 可 以 在 泸 州 办 理 逗 留 签 呢 办 理 逗 留 签 的 资 料 都 需 要 什 么	16
train492	探 亲 或 起 程 签 证 怎 么 办 理	16
train493	我 去 太 心 怎 么 代 办	16
train494	不 得 了 请 问 在 南 充 市 办 探 亲 香 港 每 年 第 一 次 续 约 探 亲 证 办 证 时 效 是 多 久 谢 谢	16
train495	我 去 探 亲 怎 么 办 呢	16
train496	我 去 看 新 的 怎 么 试 办	16
train497	我 去 看 最 初 怎 么 办	16
train498	我 女 友 是 香 港 居 民 我 有 新 马 证 件 我 可 以 办 理 多 次 往 返 香 港 的 签 注 吗	16
train499	我 去 探 亲 怎 么 办	16
train500	去 看 不 到 怎 么 试 办	16
train501	A n d r o i d 我 去 看 清 怎 么 承 办	16
train502	昨 去 回 台 怎 么 办 哩	16
train503	你 好 我 1 1 岁 女 儿 已 经 办 好 了 护 照 和 港 澳 身 份 证 件 决 意 这 月 底 去 香 港 出 国 要 来 在 去 以 前 还 需 办 何 种 补 办 吗	16
train504	我 去 没 用 怎 么 代 办	16
train505	用 那 个 的 路 我 去 看 见 怎 么 办 呢	16
train511	我 要 去 看 君 怎 么 办 啊	16
train512	我 去 回 家 怎 么 办 哩	16
train513	我 去 烫 金 怎 么 试 办	16
train514	我 去 简 而 言 之 怎 么 受 理 啊	16
